2020-01-30 22:09:42.144022+01:00,Krugerand 1 oz,6535,PLN
2020-02-01 10:59:30.866468+01:00,Krugerand 1 oz,6555,PLN
2020-02-01 12:54:03.711691+01:00,Krugerand 1 oz,6555,PLN
2020-02-01 14:00:05.187393+01:00,Krugerand 1 oz,6555,PLN
2020-02-01 16:00:04.180753+01:00,Krugerand 1 oz,6555,PLN
2020-02-01 18:00:04.523872+01:00,Krugerand 1 oz,6555,PLN
